,locality,price,flat_type,area,url,image,lat,lon
15370,"Dlouhá, Zlín - Zlín, Zlínský kraj",7500,1+1,35,https://www.bezrealitky.cz/nemovitosti-byty-domy/155735-nabidka-pronajem-bytu-dlouha-zlin,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/155k/155735/1763297565-ibiryokvvk-1-img-6945.jpg,49.2282527,17.6693571
15371,"Východní, Pardubice - Pardubičky, Pardubický kraj",20000,2+kk,52,https://www.bezrealitky.cz/nemovitosti-byty-domy/809699-nabidka-pronajem-bytu-vychodni-pardubice,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/809k/809699/1698352526-rbediksrwv-phpqmpx3f.jpg,50.0308323,15.7931883
15372,"Družební, Nové Město nad Metují - Nové Město nad Metují, Královéhradecký kraj",15000,3+kk,100,https://www.bezrealitky.cz/nemovitosti-byty-domy/860023-nabidka-pronajem-bytu-druzebni-nove-mesto-nad-metuji,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/860k/860023/1725395442-djmfxzbsxl-20141012-124043.jpg,50.3581468,16.1503731
15373,"Přibyslavská, Praha - Žižkov",24500,2+1,57,https://www.bezrealitky.cz/nemovitosti-byty-domy/681874-nabidka-pronajem-bytu-pribyslavska-hlavni-mesto-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/681k/681874/1779567551-sbimqhdrky-img-20260423-wa0008.jpg,50.08414,14.44781
15374,"Molákova, Praha - Karlín",13990,1+kk,16,https://www.bezrealitky.cz/nemovitosti-byty-domy/1026849-nabidka-pronajem-bytu-molakova-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1026k/1026849/1780087033-ckkaazmauu-tempimagep8h4mc.jpg,50.0968749,14.4651785
15375,"Přemyslovců, Ústí nad Labem - Krásné Březno, Ústecký kraj",14000,3+1,73,https://www.bezrealitky.cz/nemovitosti-byty-domy/1026848-nabidka-pronajem-bytu-premyslovcu-usti-nad-labem,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1026k/1026848/1779607214-hgohwfrnbn-fotky-bytu-14.jpg,50.6711342,14.069793
15376,"Slévačská, Praha - Hloubětín",27000,3+kk,65,https://www.bezrealitky.cz/nemovitosti-byty-domy/1026844-nabidka-pronajem-bytu-slevacska-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1026k/1026844/1779603960-pajuuhjbhu-1.webp,50.10623,14.5436053
15377,"Máchova, Praha - Vinohrady",23000,2+1,64,https://www.bezrealitky.cz/nemovitosti-byty-domy/689513-nabidka-pronajem-bytu-machova-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/689k/689513/1635135645-xumtzbdact.jpg,50.0710177,14.4396859
15378,"Závodní, Karviná - Karviná-město, Moravskoslezský kraj",10750,3+1,69,https://www.bezrealitky.cz/nemovitosti-byty-domy/881142-nabidka-pronajem-bytu-zavodni-karvina-nove-mesto,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/881k/881142/881142-1780479750-foto-1.jpg,49.8615111111,18.5427616667
15379,"U měšťanského pivovaru, Praha - Holešovice",19500,2+kk,35,https://www.bezrealitky.cz/nemovitosti-byty-domy/33343-nabidka-pronajem-bytu-u-mestanskeho-pivovaru,https://api.bezrealitky.cz/media/cache/record_main_nowm/data/images/advert/33k/33343/26da85f6aad888a32d44c976431024fb.jpg,50.1059177,14.4486013
15380,"U Zátiší, Praha - Hodkovičky",20900,1+kk,49,https://www.bezrealitky.cz/nemovitosti-byty-domy/994354-nabidka-pronajem-bytu-u-zatisi-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/994k/994354/1771936608-arwosmoutu-20250116-112409.jpg,50.0209392,14.4133112
15381,"Jana Opletala, Most II, Ústecký kraj",7500,1+1,34,https://www.bezrealitky.cz/nemovitosti-byty-domy/731295-nabidka-pronajem-bytu-jana-opletala,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/731k/731295/1689848549-aesicqvnkf-phpgf1flo.jpg,50.51477,13.63072
15382,"Modrého, Praha - Hloubětín",17990,1+kk,34,https://www.bezrealitky.cz/nemovitosti-byty-domy/1005764-nabidka-pronajem-bytu-modreho-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1005k/1005764/1005764-1780557605-foto-1.jpg,50.1058416502,14.5241985124
15383,"Gollové, Praha - Hlubočepy",15990,1+kk,31,https://www.bezrealitky.cz/nemovitosti-byty-domy/1005680-nabidka-pronajem-bytu-gollove-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1005k/1005680/1005680-1779949654-foto-1.jpg,50.0284713388,14.3601031679
15384,"Herálecká IV, Praha - Krč",22990,2+1,68,https://www.bezrealitky.cz/nemovitosti-byty-domy/1005672-nabidka-pronajem-bytu-heralecka-iv-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1005k/1005672/1005672-1779180150-foto-1.jpg,50.0448719896,14.4455601987
15385,"Chvalova, Praha - Žižkov",36769,atypické,70,https://www.bezrealitky.cz/nemovitosti-byty-domy/994326-nabidka-pronajem-bytu-chvalova-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/994k/994326/flatiouig9nbpue5gb5mv9cmh.jpeg,50.0832541,14.4504621
15386,"Na Petynce, Praha - Břevnov",33547,atypické,29,https://www.bezrealitky.cz/nemovitosti-byty-domy/1026680-nabidka-pronajem-bytu-na-petynce-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1026k/1026680/flatio4c7opakp5j1o2mcewfr.png,50.0879762,14.3691827
15387,"Freyova, Praha - Vysočany",30258,atypické,25,https://www.bezrealitky.cz/nemovitosti-byty-domy/834845-nabidka-pronajem-bytu-freyova-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/834k/834845/flatiocg04o3junadjcwnoili.jpg,50.108944,14.501028
15388,"Riegrova, Černošice - Černošice, Středočeský kraj",24500,2+kk,58,https://www.bezrealitky.cz/nemovitosti-byty-domy/1024756-nabidka-pronajem-bytu-riegrova-cernosice,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1024k/1024756/1779132194-fjmuoiajfl-tempimage2hviki.jpg,49.9596343,14.3198263
15389,"Purkyňova, Jihlava - Jihlava, Kraj Vysočina",14000,2+1,60,https://www.bezrealitky.cz/nemovitosti-byty-domy/1026679-nabidka-pronajem-bytu-purkynova-jihlava,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1026k/1026679/1779567863-sibzrrvalj-img-6813.jpg,49.4072771,15.6000148
15390,"Na Hutích, Praha - Bubeneč",62245,atypické,80,https://www.bezrealitky.cz/nemovitosti-byty-domy/909958-nabidka-pronajem-bytu-na-hutich-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/909k/909958/flatiokoa502qad26pbqoxmqs.jpg,50.1000423,14.3982955
15391,"Topolská, Chrudim - Chrudim, Pardubický kraj",13500,1+1,34,https://www.bezrealitky.cz/nemovitosti-byty-domy/1026676-nabidka-pronajem-bytu-topolska-chrudim,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1026k/1026676/1779566385-somozvfvmd-img-20260522-152023616.jpg,49.9498013,15.8091075
15392,"Krapkova, Prostějov - Prostějov, Olomoucký kraj",17000,2+1,74,https://www.bezrealitky.cz/nemovitosti-byty-domy/1026674-nabidka-pronajem-bytu-krapkova-prostejov,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1026k/1026674/1779563060-qmhtzrcjqi-2024-04-13-09-32-30.jpg,49.4750051,17.1015307
15393,"Olštýnská, Praha - Troja",16000,2+kk,38,https://www.bezrealitky.cz/nemovitosti-byty-domy/830674-nabidka-pronajem-bytu-olstynska-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/830k/830674/1722674686-gyozjqwilm-1000007895.jpg,50.1276727,14.4200409
15394,"Plzeňská, Praha - Smíchov",56462,atypické,117,https://www.bezrealitky.cz/nemovitosti-byty-domy/936299-nabidka-pronajem-bytu-plzenska-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/936k/936299/flatiolvmfnp.jpg,50.0728426,14.4028224
15395,"Družstevní, Letovice - Letovice, Jihomoravský kraj",8000,1+1,32,https://www.bezrealitky.cz/nemovitosti-byty-domy/661434-nabidka-pronajem-bytu-druzstevni,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/661k/661434/1619940627-tahazpvaxb.jpg,49.54522,16.5851
15396,"Klapkova, Praha - Kobylisy",24000,3+kk,74,https://www.bezrealitky.cz/nemovitosti-byty-domy/1019634-nabidka-pronajem-bytu-klapkova-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1019k/1019634/1777917922-bmonkvcyms-20141101-114220.jpg,50.1234236,14.4558014
15397,"Bulharská, Karlovy Vary - Karlovy Vary, Karlovarský kraj",19800,3+1,90,https://www.bezrealitky.cz/nemovitosti-byty-domy/1026666-nabidka-pronajem-bytu-bulharska-karlovy-vary,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1026k/1026666/1779555678-vzulegvwnd-1000020445.jpg,50.2301326,12.8708935
15398,"Havlíčkova, Mariánské Lázně - Úšovice, Karlovarský kraj",13000,2+1,72,https://www.bezrealitky.cz/nemovitosti-byty-domy/921939-nabidka-pronajem-bytu-havlickova-marianske-lazne,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/921k/921939/1751881094-narvbnkehc-img-0684.jpg,49.9479457,12.7085922
15399,"Ústecká, Povrly - Neštědice, Ústecký kraj",6800,1+1,36,https://www.bezrealitky.cz/nemovitosti-byty-domy/914555-nabidka-pronajem-bytu-ustecka-nestedice,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/914k/914555/1749750944-pxzzllugof-obr-c3-a1zek-whatsapp-2c-2025-05-26-v-17-25-39-8d4d3a85.jpg,50.6697305,14.1469729
15400,"Bělohorská, Praha - Břevnov",28900,3+kk,80,https://www.bezrealitky.cz/nemovitosti-byty-domy/1026655-nabidka-pronajem-bytu-belohorska-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1026k/1026655/1779541518-fpgiuiulfn-2026-05-04-139034-hdr.jpg,50.0837328,14.3621546
15401,"Brněnská, Šlapanice - Šlapanice u Brna, Jihomoravský kraj",14000,1+1,32,https://www.bezrealitky.cz/nemovitosti-byty-domy/409277-nabidka-pronajem-bytu-brnenska-slapanice,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/409k/409277/1453370749-updsu-24-6.jpg,49.1681288,16.7162786
15402,"Londýnská, Praha - Vinohrady",15000,4+1,20,https://www.bezrealitky.cz/nemovitosti-byty-domy/1026648-nabidka-pronajem-bytu-londynska-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1026k/1026648/1779799636-pecgbkwrxx-77b3ba6e-be6f-401a-b1de-18286351fddd.png,50.0708656,14.4352866
15403,"Za Poříčskou bránou, Praha - Karlín",18000,1+kk,27,https://www.bezrealitky.cz/nemovitosti-byty-domy/1014995-nabidka-pronajem-bytu-za-poricskou-branou-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1014k/1014995/1776763572-ixcduoctwg-img-20200614-193431-resized-20200615-092602471.jpg,50.0906052,14.4404407
15404,"Havránkova, Praha - Kobylisy",20000,1+kk,38,https://www.bezrealitky.cz/nemovitosti-byty-domy/1026643-nabidka-pronajem-bytu-havrankova-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1026k/1026643/1779545166-ojlziwakjn-whatsapp-image-2026-05-23-at-15-51-57-282-29.jpg,50.1356273,14.4716616
15405,"Neumannova, Praha - Zbraslav",15000,2+kk,37,https://www.bezrealitky.cz/nemovitosti-byty-domy/1026642-nabidka-pronajem-bytu-neumannova-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1026k/1026642/1779532651-oerwypweah-7.jpg,49.9627468,14.3836216
15406,"Roháče z Dubé, Česká Lípa - Česká Lípa, Liberecký kraj",10500,1+1,65,https://www.bezrealitky.cz/nemovitosti-byty-domy/971621-nabidka-pronajem-bytu-rohace-z-dube-ceska-lipa,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/971k/971621/1765129212-ddytmlvnjw-20240809-154319.jpg,50.689838,14.5350797486
15407,"Fabiánové, Praha - Hlubočepy",29000,3+kk,73,https://www.bezrealitky.cz/nemovitosti-byty-domy/1026641-nabidka-pronajem-bytu-fabianove-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1026k/1026641/1779529778-clhrzmlick-byt1dum.jpg,50.0314693,14.3640762
15408,"Rychtáře Petříka, Praha - Hostivař",22000,2+kk,56,https://www.bezrealitky.cz/nemovitosti-byty-domy/772942-nabidka-pronajem-bytu-rychtare-petrika-hlavni-mesto-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/772k/772942/1680084995-fgjclbfiov-phpagkn7q.jpg,50.05548,14.52608
15409,"Řepova, Brno - Horní Heršpice, Jihomoravský kraj",22000,1+1,47,https://www.bezrealitky.cz/nemovitosti-byty-domy/871518-nabidka-pronajem-bytu-repova-brno,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/871k/871518/1731070055-lescnewmbm-img-2831.png,49.1671515,16.6108198
15410,"Masarykova, Ústí nad Labem - Klíše, Ústecký kraj",8000,1+1,37,https://www.bezrealitky.cz/nemovitosti-byty-domy/727946-nabidka-pronajem-bytu-masarykova,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/727k/727946/1663767364-djxbgvmvth-phpgzcdj6.jpg,50.6741,14.01796
15411,"Žitenická, Praha - Prosek",24500,2+kk,63,https://www.bezrealitky.cz/nemovitosti-byty-domy/1026634-nabidka-pronajem-bytu-zitenicka-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1026k/1026634/1779524953-nizkebmili-c3-bavodn-c3-ad.jpg,50.1195685,14.485824
15412,"Fráni Kopečka, Znojmo - Znojmo-město, Jihomoravský kraj",9500,2+kk,39,https://www.bezrealitky.cz/nemovitosti-byty-domy/505706-nabidka-pronajem-bytu-frani-kopecka-znojmo,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/505k/505706/1516789068-rygec-fotografie-0223.jpg,48.8541804,16.0594077
15413,"Werichova, Olomouc - Nové Sady u Olomouce, Olomoucký kraj",16000,3+1,68,https://www.bezrealitky.cz/nemovitosti-byty-domy/1024703-nabidka-pronajem-bytu-werichova-olomouc,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1024k/1024703/1779106970-oxhzglohep-1-29-kuchyn-cc-8c-3.jpg,49.5765896,17.2536941
15414,"Bělohorská, Praha - Břevnov",18500,1+kk,32,https://www.bezrealitky.cz/nemovitosti-byty-domy/1007121-nabidka-pronajem-bytu-belohorska-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1007k/1007121/1774857659-efcjejuymu-img-0160.jpg,50.0829836,14.3586432
15415,"nám. Svobody, Úvaly - Úvaly u Prahy, Středočeský kraj",19000,2+kk,52,https://www.bezrealitky.cz/nemovitosti-byty-domy/1026631-nabidka-pronajem-bytu-nam-svobody-uvaly,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1026k/1026631/1779517389-ehpvmimesj-1000007038.jpg,50.0754363,14.7173963
15416,"Komenského, Vlašim - Vlašim, Středočeský kraj",15000,2+1,49,https://www.bezrealitky.cz/nemovitosti-byty-domy/950800-nabidka-pronajem-bytu-komenskeho-vlasim,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/950k/950800/1759265803-jzftqevjql-img-8064.jpg,49.7038188,14.8964438
15417,"Slovenská, Karviná - Karviná-město, Moravskoslezský kraj",12250,2+1,53,https://www.bezrealitky.cz/nemovitosti-byty-domy/1007243-nabidka-pronajem-bytu-slovenska-karvina-hranice,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1007k/1007243/1007243-1780479783-foto-1.jpg,49.8678380556,18.5521002778
15418,"Gustava Klimenta, Havířov - Havířov-město, Moravskoslezský kraj",10200,2+1,49,https://www.bezrealitky.cz/nemovitosti-byty-domy/995558-nabidka-pronajem-bytu-gustava-klimenta-havirov-mesto,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/995k/995558/995558-1780480258-foto-1.jpg,49.7744547222,18.4347408333
15419,"Kurta Konráda, Praha - Libeň",36309,atypické,34,https://www.bezrealitky.cz/nemovitosti-byty-domy/832174-nabidka-pronajem-bytu-kurta-konrada-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/832k/832174/flatiojo46vldhrchd4op9tx1.jpg,50.1037347,14.4888073
15420,"Stroupežnického, Praha - Smíchov",46684,atypické,90,https://www.bezrealitky.cz/nemovitosti-byty-domy/839205-nabidka-pronajem-bytu-stroupeznickeho-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/839k/839205/flatior650prd5pegr7t78etv.jpg,50.0710929,14.4032595
15421,"Českomoravská, Praha - Libeň",18000,1+kk,39,https://www.bezrealitky.cz/nemovitosti-byty-domy/837464-nabidka-pronajem-bytu-ceskomoravska-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/837k/837464/1778088188-onwoihcxzb-img-2368.jpg,50.1027959,14.4969456
15422,"Táhlá, Brandýs nad Labem-Stará Boleslav - Stará Boleslav, Středočeský kraj",26000,3+kk,79,https://www.bezrealitky.cz/nemovitosti-byty-domy/1015544-nabidka-pronajem-bytu-tahla-brandys-nad-labem-stara-boleslav,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1015k/1015544/1778613923-pgyhwlxhzu-20230925-150204177-ios.jpg,50.2050372,14.6822848
15423,"Kmochova, Hostivice - Hostivice, Středočeský kraj",18000,2+kk,46,https://www.bezrealitky.cz/nemovitosti-byty-domy/819637-nabidka-pronajem-bytu-kmochova-hostivice,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/819k/819637/1704638838-xdxcgxwmns-phpgjp2f1.jpg,50.0783145,14.2524273
15424,"Umělecká, Praha - Holešovice",22900,2+kk,35,https://www.bezrealitky.cz/nemovitosti-byty-domy/1023803-nabidka-pronajem-bytu-umelecka-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1023k/1023803/1778865637-dddywynker-0fe3fff2-63a8-4096-8aa2-f9d8a08fcd52.jpg,50.1018667,14.4280036
15425,"Musilova, Brno - Husovice, Jihomoravský kraj",13500,1+1,34,https://www.bezrealitky.cz/nemovitosti-byty-domy/699290-nabidka-pronajem-bytu-musilova-brno,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/699k/699290/1648988497-sdvfaarhvq.jpg,49.21008,16.6282
15426,"Spálená, Praha - Praha-Nové Město",19990,2+kk,50,https://www.bezrealitky.cz/nemovitosti-byty-domy/598816-nabidka-pronajem-bytu-spalena-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/598k/598816/1779794807-ruextjqfxy-whatsapp-image-2026-05-26-at-13-24-47.jpg,50.07914,14.419345999999999
15427,"U Louky, Praha - Újezd u Průhonic",19500,2+kk,54,https://www.bezrealitky.cz/nemovitosti-byty-domy/1026322-nabidka-pronajem-bytu-u-louky-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1026k/1026322/1779469828-kehmppldua-balkon.png,50.0187666,14.5221784
15428,"Paříkova, Praha - Vysočany",19000,2+kk,55,https://www.bezrealitky.cz/nemovitosti-byty-domy/233474-nabidka-pronajem-bytu-parikova,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/233k/233474/1609688425-jbyxibpqjg.png,50.1114075,14.4976225
15429,"Mnichovická, Praha - Háje",9000,3+1,72,https://www.bezrealitky.cz/nemovitosti-byty-domy/145093-nabidka-pronajem-bytu-mnichovicka,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/145k/145093/1634907088-xnpacwwxti.jpg,50.0291141,14.5313194
15430,"Na Ostrůvku, Praha - Nusle",18500,2+kk,42,https://www.bezrealitky.cz/nemovitosti-byty-domy/1021880-nabidka-pronajem-bytu-na-ostruvku-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1021k/1021880/1778397135-bvwbzymvjv-tempimageo7k69x.jpg,50.0660777,14.4394565
15431,"Kobrova, Praha - Smíchov",29900,2+kk,80,https://www.bezrealitky.cz/nemovitosti-byty-domy/876236-nabidka-pronajem-bytu-kobrova-hlavni-mesto-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/876k/876236/1735161000-tawwmawwbd-dsc-1014-web.jpg,50.0742408,14.3975592
15432,"Plzeňská, Praha - Smíchov",20000,2+kk,56,https://www.bezrealitky.cz/nemovitosti-byty-domy/903841-nabidka-pronajem-bytu-plzenska-hlavni-mesto-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/903k/903841/1746831280-begjjjszbr-20250426-092538.jpg,50.0722757,14.3942769
15433,"U Jezera, Praha - Stodůlky",19000,2+kk,44,https://www.bezrealitky.cz/nemovitosti-byty-domy/780601-nabidka-pronajem-bytu-u-jezera-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/780k/780601/1683138178-rnalpaydzz-php2ufmhs.jpg,50.04586,14.32411
15434,"Banskobystrická, Praha - Dejvice",22000,1+kk,37,https://www.bezrealitky.cz/nemovitosti-byty-domy/1026302-nabidka-pronajem-bytu-banskobystricka-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1026k/1026302/1779460732-pbkonmyyqy-pokoj-okno.jpg,50.1000286,14.3917949
15435,"Malešická, Praha - Žižkov",23500,2+kk,55,https://www.bezrealitky.cz/nemovitosti-byty-domy/671064-nabidka-pronajem-bytu-malesicka-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/671k/671064/1625399939-ukrnxwkxnj.jpg,50.0871917,14.480468
15436,"Norská, Kladno - Kročehlavy, Středočeský kraj",17500,3+kk,65,https://www.bezrealitky.cz/nemovitosti-byty-domy/662536-nabidka-pronajem-bytu-norska-kladno,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/662k/662536/1620579660-cnosgeinsn.jpg,50.12891,14.1218
15437,"Bolevecká, Praha - Horní Měcholupy",14500,1+kk,25,https://www.bezrealitky.cz/nemovitosti-byty-domy/1006843-nabidka-pronajem-bytu-bolevecka-praha,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1006k/1006843/1774798427-xzhupgqxki-973615b1-5383-4069-b9bc-1988790a43a6.jpg,50.0417195,14.5563581
15438,"Černý Důl - Čistá v Krkonoších, Královéhradecký kraj",12000,1+1,32,https://www.bezrealitky.cz/nemovitosti-byty-domy/1026291-nabidka-pronajem-bytu-cerny-dul,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1026k/1026291/1779451288-dqyatqnddz-20260509-134538.jpg,50.623155,15.7114513
15439,"Obránců míru, Březnice - Březnice, Středočeský kraj",12500,2+1,60,https://www.bezrealitky.cz/nemovitosti-byty-domy/1020469-nabidka-pronajem-bytu-obrancu-miru-breznice,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1020k/1020469/1778067549-bzwaprjxuo-kuchy-c5-88.jpg,49.5590794,13.9487555
15440,"Bukovany - Bukovany u Sokolova, Karlovarský kraj",7000,1+1,40,https://www.bezrealitky.cz/nemovitosti-byty-domy/976061-nabidka-pronajem-bytu-bukovany,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/976k/976061/1766907371-ravpqtihjq-20251101-133916.jpg,50.1638956,12.5750201
15441,"Větrná, České Budějovice - České Budějovice 2, Jihočeský kraj",14000,1+1,33,https://www.bezrealitky.cz/nemovitosti-byty-domy/720049-nabidka-pronajem-bytu-vetrna-ceske-budejovice,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/720k/720049/1653636967-izlstkubrq-phppdanlz.jpg,48.9794006,14.44301715
15442,"Mendelova, Karviná - Karviná-město, Moravskoslezský kraj",11500,2+1,55,https://www.bezrealitky.cz/nemovitosti-byty-domy/1026281-nabidka-pronajem-bytu-mendelova-karvina,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1026k/1026281/1779448022-wxompahwin-6.jpg,49.8661863,18.5551
15443,"Na Vyhlídce, Boskovice - Boskovice, Jihomoravský kraj",14000,2+1,52,https://www.bezrealitky.cz/nemovitosti-byty-domy/1026279-nabidka-pronajem-bytu-na-vyhlidce-boskovice,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/1026k/1026279/1779446842-xedrytwcfz-lo-c5-benice-vizualizace.png,49.4878641,16.6676721
15444,"Pražská, Benátky nad Jizerou - Staré Benátky, Středočeský kraj",13000,1+kk,36,https://www.bezrealitky.cz/nemovitosti-byty-domy/634955-nabidka-pronajem-bytu-prazska-benatky-nad-jizerou,https://api.bezrealitky.cz/media/cache/record_main/data/images/advert/634k/634955/1605000798-fboxegmkcs.jpg,50.286746,14.831284
